WHOREGION,COUNTRY_AREA_TERRITORY,ISO_YEAR,ISO_WEEK,AGEGROUP_CODE,ILI_CASE,ILI_OUTPATIENTS,SARI_CASE,SARI_INPATIENTS
EUR,France,2018,11,All,65159,0,0,0
EUR,France,2018,16,All,5616,0,0,0
EUR,France,2018,41,All,8048,0,0,0
EUR,France,2020,25,All,0,0,0,0
EUR,France,2020,30,All,0,0,0,0
EUR,France,2020,35,All,7580,0,0,0
EUR,France,2020,40,All,16987,0,0,0
EUR,France,2020,45,All,32956,0,0,0
EUR,France,2020,50,All,10714,0,0,0
EUR,France,2021,4,All,18233,0,0,0
EUR,France,2021,9,All,11835,0,0,0
EUR,France,2021,14,All,13559,0,0,0
EUR,France,2022,3,All,74613,0,0,0
EUR,France,2022,8,All,30963,0,0,0
EUR,France,2022,13,All,191914,0,0,0
EUR,France,2022,18,All,22340,0,0,0
EUR,France,2022,33,All,7586,0,0,0
EUR,France,2022,38,All,28781,0,0,0
EUR,France,2022,43,All,44769,0,0,0
EUR,France,2022,48,All,121691,0,0,0
EUR,Greece,2009,45,All,285,0,0,0
EUR,Greece,2009,50,All,676,0,0,0
EUR,Greece,2011,3,All,345,0,0,0
EUR,Greece,2011,8,All,362,0,0,0
EUR,Greece,2011,13,All,107,0,0,0
EUR,Greece,2011,18,All,64,0,0,0
EUR,Greece,2011,23,All,57,0,0,0
EUR,Greece,2011,28,All,35,0,0,0
EUR,Greece,2011,33,All,17,0,0,0
EUR,Greece,2011,38,All,33,0,0,0
EUR,Greece,2011,43,All,59,0,0,0
EUR,Greece,2011,48,All,119,0,0,0
EUR,Greece,2012,27,All,18,0,0,0
EUR,Greece,2012,32,All,2,0,0,0
EUR,France,2023,14,All,48060,0,0,0
EUR,Greece,2010,4,All,226,0,0,0
EUR,Greece,2010,9,All,201,0,0,0
EUR,Greece,2010,14,All,92,0,0,0
EUR,Greece,2010,19,All,88,0,0,0
EUR,Greece,2010,24,All,53,0,0,0
EUR,Greece,2010,29,All,17,0,0,0
EUR,Greece,2010,34,All,60,0,0,0
EUR,Greece,2010,39,All,82,0,0,0
EUR,Greece,2010,44,All,64,0,0,0
EUR,Greece,2010,49,All,73,0,0,0
EUR,Greece,2012,1,All,49,0,0,0
EUR,Greece,2012,6,All,363,0,0,0
EUR,Greece,2012,11,All,602,0,0,0
EUR,Greece,2012,16,All,48,0,0,0
EUR,Greece,2012,21,All,46,0,0,0
EUR,Greece,2012,26,All,3,0,0,0
EUR,Greece,2012,31,All,18,0,0,0
EUR,Greece,2012,36,All,9,0,0,0
EUR,Greece,2012,41,All,31,0,0,0
EUR,Greece,2012,46,All,39,0,0,0
EUR,Greece,2012,51,All,21,0,0,0
EUR,France,2018,46,All,11278,0,0,0
EUR,France,2018,51,All,39259,0,0,0
EUR,France,2019,4,All,241090,0,0,0
EUR,France,2019,9,All,88354,0,0,0
EUR,France,2020,3,All,78413,0,0,0
EUR,France,2020,8,All,143753,0,0,0
EUR,France,2020,13,All,0,0,0,0
EUR,France,2020,18,All,0,0,0,0
EUR,France,2020,23,All,0,0,0,0
EUR,France,2020,28,All,0,0,0,0
EUR,France,2020,33,All,3332,0,0,0
EUR,France,2020,38,All,20287,0,0,0
EUR,France,2020,43,All,36994,0,0,0
EUR,France,2020,48,All,11200,0,0,0
EUR,France,2020,53,All,16014,0,0,0
EUR,France,2021,2,All,13082,0,0,0
EUR,Greece,2011,5,All,627,0,0,0
EUR,Greece,2011,10,All,245,0,0,0
EUR,Greece,2011,15,All,65,0,0,0
EUR,Greece,2011,20,All,54,0,0,0
EUR,Greece,2011,25,All,23,0,0,0
EUR,Greece,2011,30,All,26,0,0,0
EUR,Greece,2011,35,All,17,0,0,0
EUR,Greece,2011,40,All,60,0,0,0
EUR,Greece,2011,45,All,77,0,0,0
EUR,Greece,2011,50,All,125,0,0,0
EUR,Greece,2012,49,All,81,0,0,0
EUR,Greece,2013,2,All,136,0,0,0
EUR,Greece,2013,7,All,251,0,0,0
EUR,Greece,2013,12,All,168,0,0,0
EUR,Greece,2013,17,All,94,0,0,0
EUR,France,2022,1,All,57629,0,0,0
EUR,France,2022,6,All,46623,0,0,0
EUR,France,2022,11,All,122849,0,0,0
EUR,France,2022,16,All,44195,0,0,0
EUR,France,2022,31,All,13257,0,0,0
EUR,France,2022,36,All,14120,0,0,0
EUR,France,2022,41,All,48583,0,0,0
EUR,France,2022,46,All,67735,0,0,0
EUR,France,2022,51,All,248319,0,0,0
EUR,Greece,2009,38,All,0,0,0,0
EUR,Greece,2009,48,All,1057,0,0,0
EUR,Greece,2010,33,All,6,0,0,0
EUR,Greece,2010,38,All,41,0,0,0
EUR,France,2018,49,All,19738,0,0,0
EUR,France,2020,1,All,36850,0,0,0
EUR,France,2020,6,All,206669,0,0,0
EUR,France,2020,11,All,136362,0,0,0
EUR,France,2020,16,All,0,0,0,0
EUR,France,2020,21,All,0,0,0,0
EUR,France,2020,26,All,0,0,0,0
EUR,France,2020,31,All,3086,0,0,0
EUR,France,2020,36,All,6387,0,0,0
EUR,France,2020,41,All,24393,0,0,0
EUR,France,2020,46,All,18921,0,0,0
EUR,France,2020,51,All,12307,0,0,0
EUR,France,2022,4,All,72209,0,0,0
EUR,France,2022,9,All,50182,0,0,0
EUR,France,2022,14,All,155441,0,0,0
EUR,France,2022,19,All,13748,0,0,0
EUR,France,2022,34,All,7498,0,0,0
EUR,France,2022,39,All,39902,0,0,0
EUR,France,2022,44,All,34713,0,0,0
EUR,France,2022,49,All,163384,0,0,0
EUR,France,2023,6,All,97368,0,0,0
EUR,France,2023,11,All,74638,0,0,0
EUR,France,2023,16,All,28000,0,0,0
EUR,Greece,2010,6,All,162,0,0,0
EUR,Greece,2010,11,All,181,0,0,0
EUR,Greece,2010,16,All,68,0,0,0
EUR,Greece,2010,21,All,63,0,0,0
EUR,Greece,2010,26,All,20,0,0,0
EUR,Greece,2010,31,All,25,0,0,0
EUR,Greece,2010,36,All,48,0,0,0
EUR,Greece,2010,41,All,83,0,0,0
EUR,Greece,2010,46,All,97,0,0,0
EUR,Greece,2010,51,All,74,0,0,0
EUR,Greece,2011,4,All,781,0,0,0
EUR,Greece,2011,9,All,317,0,0,0
EUR,Greece,2012,3,All,107,0,0,0
EUR,Greece,2012,8,All,736,0,0,0
EUR,Greece,2012,13,All,309,0,0,0
EUR,Greece,2012,18,All,46,0,0,0
EUR,Greece,2012,23,All,28,0,0,0
EUR,Greece,2012,28,All,11,0,0,0
EUR,Greece,2012,33,All,7,0,0,0
EUR,Greece,2012,38,All,14,0,0,0
EUR,Greece,2012,43,All,23,0,0,0
EUR,Greece,2012,48,All,65,0,0,0
EUR,Greece,2014,5,All,451,0,0,0
EUR,Greece,2014,10,All,417,0,0,0
EUR,Greece,2014,15,All,121,0,0,0
EUR,Greece,2014,20,All,66,0,0,0
EUR,Greece,2014,25,All,70,0,0,0
EUR,Greece,2014,30,All,35,0,0,0
EUR,Greece,2013,35,All,11,0,0,0
EUR,Greece,2013,40,All,55,0,0,0
EUR,Greece,2013,45,All,86,0,0,0
EUR,Greece,2013,50,All,139,0,0,0
EUR,Greece,2014,3,All,248,0,0,0
EUR,Greece,2014,8,All,484,0,0,0
EUR,Greece,2014,13,All,165,0,0,0
EUR,Greece,2014,18,All,83,0,0,0
EUR,Greece,2014,23,All,58,0,0,0
EUR,Greece,2014,28,All,32,0,0,0
EUR,Greece,2010,37,All,25,0,0,0
EUR,Greece,2010,42,All,63,0,0,0
EUR,Greece,2010,47,All,113,0,0,0
EUR,Greece,2010,52,All,124,0,0,0
EUR,Greece,2011,41,All,65,0,0,0
EUR,Greece,2011,46,All,111,0,0,0
EUR,Greece,2011,51,All,66,0,0,0
EUR,Greece,2012,4,All,179,0,0,0
EUR,Greece,2012,9,All,679,0,0,0
EUR,Greece,2012,14,All,143,0,0,0
EUR,Greece,2012,19,All,24,0,0,0
EUR,Greece,2012,24,All,17,0,0,0
EUR,Greece,2012,29,All,20,0,0,0
EUR,Greece,2012,34,All,16,0,0,0
EUR,Greece,2012,39,All,23,0,0,0
EUR,Greece,2012,44,All,19,0,0,0
EUR,Greece,2013,8,All,281,0,0,0
EUR,Greece,2013,13,All,182,0,0,0
EUR,Greece,2013,18,All,19,0,0,0
EUR,Greece,2013,23,All,36,0,0,0
EUR,Greece,2013,28,All,18,0,0,0
EUR,Greece,2013,33,All,3,0,0,0
EUR,Greece,2013,38,All,24,0,0,0
EUR,Greece,2013,43,All,65,0,0,0
EUR,Greece,2013,48,All,97,0,0,0
EUR,Greece,2014,1,All,113,0,0,0
EUR,Greece,2014,6,All,403,0,0,0
EUR,Greece,2014,11,All,376,0,0,0
EUR,Greece,2015,3,All,1978,0,0,0
EUR,Greece,2015,8,All,1807,0,0,0
EUR,Greece,2013,4,All,190,0,0,0
EUR,Greece,2013,9,All,251,0,0,0
EUR,Greece,2013,14,All,223,0,0,0
EUR,Greece,2013,19,All,18,0,0,0
EUR,Greece,2013,24,All,40,0,0,0
EUR,Greece,2013,29,All,13,0,0,0
EUR,Greece,2013,34,All,9,0,0,0
EUR,Greece,2013,39,All,24,0,0,0
EUR,Greece,2013,44,All,61,0,0,0
EUR,Greece,2013,49,All,125,0,0,0
EUR,Greece,2014,43,All,638,0,0,0
EUR,Greece,2014,48,All,946,0,0,0
EUR,Greece,2015,1,All,494,0,0,0
EUR,Greece,2016,29,All,150,0,0,0
EUR,Greece,2016,34,All,96,0,0,0
EUR,Greece,2014,33,All,20,0,0,0
EUR,Greece,2014,38,All,35,0,0,0
EUR,Greece,2015,5,All,2353,0,0,0
EUR,Greece,2015,10,All,1892,0,0,0
EUR,Greece,2015,15,All,456,0,0,0
EUR,Greece,2015,20,All,385,0,0,0
EUR,Greece,2015,25,All,176,0,0,0
EUR,Greece,2015,30,All,112,0,0,0
EUR,Greece,2017,3,All,1864,0,0,0
EUR,Greece,2017,8,All,846,0,0,0
EUR,Greece,2017,13,All,732,0,0,0
EUR,Greece,2017,18,All,296,0,0,0
EUR,France,2023,2,All,78260,0,0,0
EUR,France,2023,5,All,95469,0,0,0
EUR,France,2023,10,All,76368,0,0,0
EUR,France,2023,15,All,37439,0,0,0
EUR,Greece,2009,46,All,397,0,0,0
EUR,Greece,2009,51,All,531,0,0,0
EUR,Greece,2010,5,All,231,0,0,0
EUR,Greece,2010,10,All,172,0,0,0
EUR,Greece,2010,15,All,76,0,0,0
EUR,Greece,2010,20,All,33,0,0,0
EUR,Greece,2010,25,All,27,0,0,0
EUR,Greece,2010,30,All,39,0,0,0
EUR,Greece,2010,35,All,30,0,0,0
EUR,Greece,2010,40,All,84,0,0,0
EUR,Greece,2010,45,All,63,0,0,0
EUR,Greece,2010,50,All,57,0,0,0
EUR,Greece,2011,14,All,98,0,0,0
EUR,Greece,2011,19,All,60,0,0,0
EUR,Greece,2011,24,All,34,0,0,0
EUR,Greece,2011,29,All,36,0,0,0
EUR,Greece,2011,34,All,11,0,0,0
EUR,Greece,2011,39,All,51,0,0,0
EUR,Greece,2011,44,All,77,0,0,0
EUR,Greece,2011,49,All,110,0,0,0
EUR,Greece,2012,2,All,74,0,0,0
EUR,Greece,2012,7,All,628,0,0,0
EUR,Greece,2012,12,All,477,0,0,0
EUR,Greece,2012,17,All,30,0,0,0
EUR,Greece,2012,22,All,34,0,0,0
EUR,Greece,2013,1,All,47,0,0,0
EUR,Greece,2013,6,All,263,0,0,0
EUR,Greece,2013,11,All,190,0,0,0
EUR,Greece,2013,16,All,127,0,0,0
EUR,Greece,2013,21,All,20,0,0,0
EUR,Greece,2013,26,All,21,0,0,0
EUR,Greece,2013,31,All,2,0,0,0
EUR,Greece,2013,36,All,11,0,0,0
EUR,Greece,2013,41,All,44,0,0,0
EUR,Greece,2013,46,All,93,0,0,0
EUR,Greece,2013,51,All,71,0,0,0
EUR,Greece,2016,36,All,148,0,0,0
EUR,Greece,2016,41,All,461,0,0,0
EUR,Greece,2016,46,All,798,0,0,0
EUR,Greece,2016,51,All,792,0,0,0
EUR,Greece,2017,4,All,1742,0,0,0
EUR,Greece,2017,9,All,919,0,0,0
EUR,Greece,2017,14,All,607,0,0,0
EUR,Greece,2017,19,All,305,0,0,0
EUR,Greece,2017,24,All,195,0,0,0
EUR,Greece,2017,29,All,130,0,0,0
EUR,Greece,2017,34,All,101,0,0,0
EUR,Greece,2017,39,All,404,0,0,0
EUR,Greece,2012,37,All,21,0,0,0
EUR,Greece,2012,42,All,36,0,0,0
EUR,Greece,2012,47,All,60,0,0,0
EUR,Greece,2012,52,All,26,0,0,0
EUR,Greece,2013,5,All,284,0,0,0
EUR,Greece,2013,10,All,228,0,0,0
EUR,Greece,2013,15,All,100,0,0,0
EUR,Greece,2013,20,All,41,0,0,0
EUR,Greece,2013,25,All,14,0,0,0
EUR,Greece,2013,30,All,4,0,0,0
EUR,Greece,2014,4,All,343,0,0,0
EUR,Greece,2014,9,All,484,0,0,0
EUR,Greece,2014,14,All,170,0,0,0
EUR,Greece,2014,19,All,74,0,0,0
EUR,Greece,2014,24,All,46,0,0,0
EUR,Greece,2014,29,All,23,0,0,0
EUR,Greece,2014,34,All,20,0,0,0
EUR,Greece,2014,39,All,38,0,0,0
EUR,Greece,2014,44,All,699,0,0,0
EUR,Greece,2014,49,All,886,0,0,0
EUR,Greece,2015,6,All,2367,0,0,0
EUR,Greece,2015,11,All,1587,0,0,0
EUR,Greece,2015,16,All,669,0,0,0
EUR,Greece,2015,21,All,371,0,0,0
EUR,Greece,2015,26,All,144,0,0,0
EUR,Greece,2015,31,All,94,0,0,0
EUR,Greece,2016,17,All,122,0,0,0
EUR,Greece,2016,35,All,125,0,0,0
EUR,Greece,2016,40,All,405,0,0,0
EUR,Greece,2016,45,All,869,0,0,0
EUR,Greece,2016,50,All,933,0,0,0
EUR,Greece,2017,44,All,747,0,0,0
EUR,Greece,2017,49,All,664,0,0,0
EUR,Greece,2018,2,All,928,0,0,0
EUR,Greece,2018,7,All,1463,0,0,0
EUR,Greece,2018,12,All,973,0,0,0
EUR,Greece,2018,17,All,367,0,0,0
EUR,Greece,2018,22,All,210,0,0,0
EUR,Greece,2018,27,All,193,0,0,0
EUR,Greece,2018,32,All,108,0,0,0
EUR,Greece,2018,37,All,283,0,0,0
EUR,Greece,2018,42,All,506,0,0,0
EUR,Greece,2018,47,All,716,0,0,0
EUR,Greece,2019,11,All,690,0,0,0
EUR,Greece,2019,16,All,460,0,0,0
EUR,Greece,2019,21,All,173,0,0,0
EUR,Greece,2013,22,All,14,0,0,0
EUR,Greece,2013,27,All,21,0,0,0
EUR,Greece,2013,32,All,1,0,0,0
EUR,Greece,2013,37,All,14,0,0,0
EUR,Greece,2013,42,All,47,0,0,0
EUR,Greece,2013,47,All,88,0,0,0
EUR,Greece,2013,52,All,46,0,0,0
EUR,Greece,2014,16,All,56,0,0,0
EUR,Greece,2014,21,All,73,0,0,0
EUR,Greece,2014,26,All,34,0,0,0
EUR,Greece,2014,31,All,27,0,0,0
EUR,Greece,2014,36,All,21,0,0,0
EUR,Greece,2014,41,All,760,0,0,0
EUR,Greece,2014,46,All,765,0,0,0
EUR,Greece,2014,51,All,975,0,0,0
EUR,Greece,2015,13,All,908,0,0,0
EUR,Greece,2015,18,All,576,0,0,0
EUR,Greece,2015,23,All,306,0,0,0
EUR,Greece,2015,28,All,130,0,0,0
EUR,Greece,2015,33,All,117,0,0,0
EUR,Greece,2016,37,All,210,0,0,0
EUR,Greece,2016,42,All,682,0,0,0
EUR,Greece,2016,47,All,662,0,0,0
EUR,Greece,2016,52,All,1321,0,0,0
EUR,Greece,2018,4,All,1057,0,0,0
EUR,Greece,2018,9,All,1296,0,0,0
EUR,Greece,2018,14,All,458,0,0,0
EUR,Greece,2018,19,All,393,0,0,0
EUR,Greece,2018,24,All,247,0,0,0
EUR,Greece,2018,29,All,168,0,0,0
EUR,Greece,2018,34,All,126,0,0,0
EUR,Greece,2018,39,All,474,0,0,0
EUR,Greece,2018,44,All,563,0,0,0
EUR,Greece,2018,49,All,664,0,0,0
EUR,Greece,2017,23,All,208,0,0,0
EUR,Greece,2017,28,All,162,0,0,0
EUR,Greece,2017,33,All,85,0,0,0
EUR,Greece,2017,38,All,325,0,0,0
EUR,Greece,2017,43,All,712,0,0,0
EUR,Greece,2017,48,All,676,0,0,0
EUR,Greece,2018,52,All,211,0,0,0
EUR,Greece,2019,5,All,1952,0,0,0
EUR,Greece,2019,10,All,851,0,0,0
EUR,Greece,2019,15,All,634,0,0,0
EUR,Greece,2019,20,All,352,0,0,0
EUR,Greece,2019,25,All,204,0,0,0
EUR,Greece,2019,30,All,114,0,0,0
EUR,Greece,2019,35,All,71,0,0,0
EUR,Greece,2019,40,All,390,0,0,0
EUR,Greece,2019,45,All,458,0,0,0
EUR,Greece,2019,50,All,445,0,0,0
EUR,Greece,2020,19,All,73,0,0,0
EUR,Greece,2020,24,All,86,0,0,0
EUR,Greece,2010,43,All,68,0,0,0
EUR,Greece,2010,48,All,100,0,0,0
EUR,Greece,2011,1,All,154,0,0,0
EUR,Greece,2011,6,All,549,0,0,0
EUR,Greece,2011,11,All,158,0,0,0
EUR,Greece,2011,16,All,38,0,0,0
EUR,Greece,2016,39,All,271,0,0,0
EUR,Greece,2016,44,All,799,0,0,0
EUR,Greece,2016,49,All,807,0,0,0
EUR,Greece,2017,2,All,2005,0,0,0
EUR,Greece,2017,7,All,1143,0,0,0
EUR,Greece,2017,12,All,979,0,0,0
EUR,Greece,2018,1,All,655,0,0,0
EUR,Greece,2018,6,All,1586,0,0,0
EUR,Greece,2018,11,All,1003,0,0,0
EUR,Greece,2018,16,All,652,0,0,0
EUR,Greece,2018,21,All,338,0,0,0
EUR,Greece,2018,26,All,161,0,0,0
EUR,Greece,2018,31,All,162,0,0,0
EUR,Greece,2018,36,All,187,0,0,0
EUR,Greece,2018,41,All,672,0,0,0
EUR,Greece,2018,46,All,696,0,0,0
EUR,Greece,2018,51,All,487,0,0,0
EUR,Greece,2020,3,All,1483,0,0,0
EUR,Greece,2020,8,All,1632,0,0,0
EUR,Greece,2020,13,All,163,0,0,0
EUR,Greece,2020,18,All,101,0,0,0
EUR,Greece,2011,21,All,67,0,0,0
EUR,Greece,2011,26,All,18,0,0,0
EUR,Greece,2011,31,All,16,0,0,0
EUR,Greece,2011,36,All,11,0,0,0
EUR,Greece,2019,38,All,163,0,0,0
EUR,Greece,2019,43,All,406,0,0,0
EUR,Greece,2019,48,All,459,0,0,0
EUR,Greece,2020,1,All,399,0,0,0
EUR,Greece,2020,6,All,2833,0,0,0
EUR,Greece,2020,11,All,821,0,0,0
EUR,Greece,2020,16,All,51,0,0,0
EUR,Greece,2020,21,All,51,0,0,0
EUR,Greece,2020,26,All,64,0,0,0
EUR,Greece,2012,5,All,272,0,0,0
EUR,Greece,2012,10,All,815,0,0,0
EUR,Greece,2012,15,All,73,0,0,0
EUR,Greece,2012,20,All,32,0,0,0
EUR,Greece,2012,25,All,13,0,0,0
EUR,Greece,2020,31,All,59,0,0,0
EUR,Greece,2020,36,All,41,0,0,0
EUR,Greece,2020,41,All,113,0,0,0
EUR,Greece,2021,26,All,26,0,0,0
EUR,Greece,2021,31,All,89,0,0,0
EUR,Greece,2021,36,All,49,0,0,0
EUR,Greece,2021,41,All,114,0,0,0
EUR,Greece,2017,1,All,2302,0,0,0
EUR,Greece,2017,6,All,1112,0,0,0
EUR,Greece,2017,11,All,979,0,0,0
EUR,Greece,2017,16,All,427,0,0,0
EUR,Greece,2017,21,All,224,0,0,0
EUR,Greece,2017,26,All,175,0,0,0
EUR,Greece,2017,31,All,158,0,0,0
EUR,Greece,2017,36,All,255,0,0,0
EUR,Greece,2017,41,All,811,0,0,0
EUR,Greece,2017,46,All,740,0,0,0
EUR,Greece,2017,51,All,329,0,0,0
EUR,Greece,2018,25,All,269,0,0,0
EUR,Greece,2018,30,All,158,0,0,0
EUR,Greece,2018,35,All,212,0,0,0
EUR,Greece,2018,40,All,439,0,0,0
EUR,Greece,2018,45,All,546,0,0,0
EUR,Greece,2018,50,All,872,0,0,0
EUR,Greece,2019,3,All,1224,0,0,0
EUR,Greece,2019,8,All,1370,0,0,0
EUR,Greece,2019,13,All,671,0,0,0
EUR,Greece,2019,18,All,332,0,0,0
EUR,Greece,2019,23,All,216,0,0,0
EUR,Greece,2019,28,All,132,0,0,0
EUR,Greece,2019,33,All,76,0,0,0
EUR,Greece,2020,2,All,1100,0,0,0
EUR,Greece,2020,7,All,2166,0,0,0
EUR,Greece,2020,12,All,377,0,0,0
EUR,Greece,2020,17,All,101,0,0,0
EUR,Greece,2020,22,All,80,0,0,0
EUR,Greece,2020,27,All,46,0,0,0
EUR,Greece,2020,32,All,33,0,0,0
EUR,Greece,2020,37,All,44,0,0,0
EUR,Greece,2020,42,All,104,0,0,0
EUR,Greece,2020,47,All,109,0,0,0
EUR,Greece,2020,52,All,53,0,0,0
EUR,Greece,2021,1,All,50,0,0,0
EUR,Greece,2021,6,All,44,0,0,0
EUR,Greece,2021,11,All,45,0,0,0
EUR,Greece,2021,16,All,58,0,0,0
EUR,Greece,2021,21,All,59,0,0,0
EUR,Greece,2022,5,All,68,0,0,0
EUR,Greece,2022,10,All,370,0,0,0
EUR,Greece,2022,15,All,150,0,0,0
EUR,Greece,2022,20,All,104,0,0,0
EUR,Greece,2022,25,All,129,0,0,0
EUR,Greece,2022,30,All,147,0,0,0
EUR,Greece,2022,35,All,75,0,0,0
EUR,Greece,2022,40,All,499,0,0,0
EUR,Greece,2022,45,All,1611,0,0,0
EUR,Greece,2022,50,All,3370,0,0,0
EUR,Greece,2014,35,All,22,0,0,0
EUR,Greece,2014,40,All,702,0,0,0
EUR,Greece,2014,45,All,882,0,0,0
EUR,Greece,2014,50,All,878,0,0,0
EUR,Greece,2015,2,All,1422,0,0,0
EUR,Greece,2015,7,All,1695,0,0,0
EUR,Greece,2015,12,All,1329,0,0,0
EUR,Greece,2015,17,All,678,0,0,0
EUR,Greece,2015,22,All,245,0,0,0
EUR,Greece,2015,27,All,127,0,0,0
EUR,Greece,2015,32,All,128,0,0,0
EUR,Greece,2016,13,All,811,0,0,0
EUR,Greece,2017,5,All,1432,0,0,0
EUR,Greece,2017,10,All,1110,0,0,0
EUR,Greece,2017,15,All,486,0,0,0
EUR,Greece,2017,20,All,270,0,0,0
EUR,Greece,2017,25,All,110,0,0,0
EUR,Greece,2017,30,All,84,0,0,0
EUR,Greece,2017,35,All,178,0,0,0
EUR,Greece,2017,40,All,569,0,0,0
EUR,Greece,2017,45,All,660,0,0,0
EUR,Greece,2017,50,All,621,0,0,0
EUR,Greece,2019,2,All,1204,0,0,0
EUR,Greece,2019,7,All,1913,0,0,0
EUR,Greece,2019,12,All,705,0,0,0
EUR,Greece,2019,17,All,171,0,0,0
EUR,Greece,2019,22,All,155,0,0,0
EUR,Greece,2019,27,All,207,0,0,0
EUR,Greece,2019,32,All,88,0,0,0
EUR,Greece,2019,37,All,146,0,0,0
EUR,Greece,2019,42,All,362,0,0,0
EUR,Greece,2019,47,All,509,0,0,0
EUR,Greece,2019,52,All,143,0,0,0
EUR,Greece,2020,46,All,125,0,0,0
EUR,Greece,2020,51,All,70,0,0,0
EUR,Greece,2021,5,All,59,0,0,0
EUR,Greece,2021,10,All,76,0,0,0
EUR,Greece,2021,15,All,59,0,0,0
EUR,Greece,2021,20,All,33,0,0,0
EUR,Greece,2021,25,All,18,0,0,0
EUR,Greece,2021,30,All,65,0,0,0
EUR,Greece,2021,40,All,141,0,0,0
EUR,Greece,2021,45,All,222,0,0,0
EUR,Greece,2021,50,All,146,0,0,0
EUR,Greece,2022,34,All,124,0,0,0
EUR,Greece,2022,39,All,175,0,0,0
EUR,Greece,2022,44,All,1102,0,0,0
EUR,Greece,2022,49,All,2763,0,0,0
EUR,Greece,2023,2,All,3919,0,0,0
EUR,Greece,2023,7,All,1682,0,0,0
EUR,Greece,2023,12,All,1522,0,0,0
EUR,Greece,2019,26,All,59,0,0,0
EUR,Greece,2019,31,All,80,0,0,0
EUR,Greece,2019,36,All,127,0,0,0
EUR,Greece,2019,41,All,359,0,0,0
EUR,Greece,2019,46,All,476,0,0,0
EUR,Greece,2019,51,All,370,0,0,0
EUR,Greece,2020,4,All,2679,0,0,0
EUR,Greece,2020,9,All,1601,0,0,0
EUR,Greece,2020,14,All,114,0,0,0
EUR,Greece,2021,4,All,38,0,0,0
EUR,Greece,2021,9,All,90,0,0,0
EUR,Greece,2021,14,All,48,0,0,0
EUR,Greece,2021,19,All,47,0,0,0
EUR,Greece,2021,24,All,29,0,0,0
EUR,Greece,2021,29,All,51,0,0,0
EUR,Greece,2021,39,All,41,0,0,0
EUR,Greece,2021,44,All,196,0,0,0
EUR,Greece,2021,49,All,243,0,0,0
EUR,Greece,2022,2,All,179,0,0,0
EUR,Greece,2023,1,All,3595,0,0,0
EUR,Greece,2023,6,All,2068,0,0,0
EUR,Greece,2023,11,All,1668,0,0,0
EUR,Greece,2023,16,All,1276,0,0,0
EUR,Greece,2023,21,All,983,0,0,0
EUR,Greece,2023,26,All,514,0,0,0
EUR,Greece,2023,31,All,607,0,0,0
EUR,Greece,2023,36,All,315,0,0,0
EUR,Croatia,2010,1,All,628,0,0,0
EUR,Croatia,2010,6,All,207,0,0,0
EUR,Croatia,2010,11,All,30,0,0,0
EUR,Croatia,2010,16,All,8,0,0,0
EUR,Croatia,2010,41,All,0,0,0,0
EUR,Croatia,2010,46,All,1,0,0,0
EUR,Croatia,2010,51,All,25,0,0,0
EUR,Croatia,2011,50,All,0,0,0,0
EUR,Croatia,2012,3,All,3,0,0,0
EUR,Croatia,2012,8,All,1634,0,0,0
EUR,Croatia,2012,13,All,4916,0,0,0
EUR,Croatia,2012,18,All,402,0,0,0
EUR,Croatia,2012,23,All,15,0,0,0
EUR,Croatia,2012,48,All,0,0,0,0
EUR,Croatia,2013,17,All,485,0,0,0
EUR,Greece,2018,3,All,1047,0,0,0
EUR,Greece,2018,8,All,1435,0,0,0
EUR,Greece,2018,13,All,786,0,0,0
EUR,Greece,2018,18,All,390,0,0,0
EUR,Greece,2018,23,All,306,0,0,0
EUR,Greece,2018,28,All,166,0,0,0
EUR,Greece,2018,33,All,119,0,0,0
EUR,Greece,2018,38,All,327,0,0,0
EUR,Greece,2018,43,All,608,0,0,0
EUR,Greece,2018,48,All,655,0,0,0
EUR,Greece,2019,1,All,745,0,0,0
EUR,Greece,2019,6,All,2595,0,0,0
EUR,Greece,2020,5,All,3151,0,0,0
EUR,Greece,2020,10,All,1303,0,0,0
EUR,Greece,2020,15,All,106,0,0,0
EUR,Greece,2020,20,All,99,0,0,0
EUR,Greece,2020,25,All,63,0,0,0
EUR,Greece,2020,30,All,93,0,0,0
EUR,Greece,2020,35,All,40,0,0,0
EUR,Greece,2020,40,All,119,0,0,0
EUR,Greece,2020,45,All,70,0,0,0
EUR,Greece,2020,50,All,80,0,0,0
EUR,Greece,2022,3,All,139,0,0,0
EUR,Greece,2022,8,All,276,0,0,0
EUR,Greece,2022,13,All,397,0,0,0
EUR,Greece,2022,18,All,114,0,0,0
EUR,Greece,2022,23,All,98,0,0,0
EUR,Greece,2022,28,All,230,0,0,0
EUR,Greece,2022,33,All,86,0,0,0
EUR,Greece,2022,38,All,103,0,0,0
EUR,Greece,2022,43,All,1112,0,0,0
EUR,Greece,2022,48,All,2554,0,0,0
EUR,Croatia,2009,35,All,134,0,0,0
EUR,Croatia,2009,40,All,16,0,0,0
EUR,Croatia,2009,45,All,1221,0,0,0
EUR,Croatia,2009,50,All,5219,0,0,0
EUR,Croatia,2010,4,All,413,0,0,0
EUR,Croatia,2010,9,All,105,0,0,0
EUR,Croatia,2010,14,All,22,0,0,0
EUR,Croatia,2010,44,All,0,0,0,0
